,town,room_num,storey_avg,floor_area_sqm,remaining_lease,resale_price_100k,year_sold,month_sold
72121,QUEENSTOWN,6,5,148.0,74.50,9.6,2020,6
73346,BUKIT MERAH,1,8,31.0,53.75,1.68,2020,7
73347,BUKIT MERAH,1,11,31.0,53.67,2.05,2020,7
73348,BUKIT MERAH,2,2,34.0,50.00,2.05,2020,7
73349,BUKIT MERAH,2,8,47.0,91.58,3.9,2020,7
73350,BUKIT MERAH,2,11,43.0,48.67,1.8,2020,7
73351,BUKIT MERAH,2,2,45.0,54.58,1.94,2020,7
73352,BUKIT MERAH,2,5,45.0,54.50,2.06,2020,7
73353,BUKIT MERAH,3,2,59.0,49.58,2.5,2020,7
73354,BUKIT MERAH,3,38,62.0,94.58,6.85,2020,7
73355,BUKIT MERAH,3,2,59.0,52.67,2.25,2020,7
73356,BUKIT MERAH,3,14,69.0,61.58,3.705,2020,7
73357,BUKIT MERAH,3,26,60.0,81.58,5.5,2020,7
73358,BUKIT MERAH,3,29,69.0,91.83,6.35,2020,7
73359,BUKIT MERAH,3,2,59.0,54.08,2.4,2020,7
73360,BUKIT MERAH,3,2,59.0,53.83,2.43,2020,7
73361,BUKIT MERAH,3,2,74.0,63.00,3.8,2020,7
73362,BUKIT MERAH,3,2,59.0,62.08,2.72,2020,7
73363,BUKIT MERAH,3,5,59.0,62.08,2.55,2020,7
73364,BUKIT MERAH,3,14,63.0,53.92,2.9,2020,7
73365,BUKIT MERAH,3,20,60.0,87.58,5.5,2020,7
73366,BUKIT MERAH,3,26,60.0,87.50,5.4,2020,7
73367,BUKIT MERAH,3,2,75.0,51.58,7.23,2020,7
73368,BUKIT MERAH,3,2,54.0,48.50,2.3,2020,7
73369,BUKIT MERAH,3,8,54.0,48.50,2.6,2020,7
73370,BUKIT MERAH,3,11,66.0,61.83,2.7,2020,7
73371,BUKIT MERAH,3,5,65.0,53.67,2.62888,2020,7
73372,BUKIT MERAH,3,8,65.0,54.58,2.9,2020,7
73373,BUKIT MERAH,3,8,73.0,56.50,3.68,2020,7
73374,BUKIT MERAH,3,8,73.0,55.25,3.3,2020,7
73375,BUKIT MERAH,3,8,59.0,54.92,2.53,2020,7
73376,BUKIT MERAH,3,14,68.0,92.17,5.8,2020,7
73377,BUKIT MERAH,3,8,59.0,54.75,2.438,2020,7
73378,BUKIT MERAH,4,29,92.0,94.50,9.75,2020,7
73379,BUKIT MERAH,4,35,92.0,94.50,9.5,2020,7
73380,BUKIT MERAH,4,11,103.0,63.75,5.08,2020,7
73381,BUKIT MERAH,4,2,103.0,63.33,5.28,2020,7
73382,BUKIT MERAH,4,11,106.0,63.33,5.37,2020,7
73383,BUKIT MERAH,4,5,90.0,81.50,8.2,2020,7
73384,BUKIT MERAH,4,8,91.0,64.17,6.36,2020,7
73385,BUKIT MERAH,4,8,89.0,91.83,7.78,2020,7
73386,BUKIT MERAH,4,2,80.0,49.08,3.65,2020,7
73387,BUKIT MERAH,4,8,107.0,75.50,5.53,2020,7
73388,BUKIT MERAH,4,11,100.0,75.33,6.45,2020,7
73389,BUKIT MERAH,4,5,90.0,87.50,6.8,2020,7
73390,BUKIT MERAH,4,11,85.0,87.50,7.3,2020,7
73391,BUKIT MERAH,4,14,99.0,75.92,6.3,2020,7
73392,BUKIT MERAH,4,5,93.0,61.50,4.8,2020,7
73393,BUKIT MERAH,4,8,91.0,56.58,4.42,2020,7
73394,BUKIT MERAH,5,11,112.0,94.50,10.5,2020,7
73395,BUKIT MERAH,5,5,115.0,84.25,9.2,2020,7
73396,BUKIT MERAH,5,8,157.0,63.75,7.95,2020,7
73397,BUKIT MERAH,5,5,135.0,63.67,6.95,2020,7
73398,BUKIT MERAH,5,11,117.0,55.33,5.5,2020,7
73399,BUKIT MERAH,5,11,115.0,84.58,7.1,2020,7
73400,BUKIT MERAH,5,5,133.0,59.33,6.98,2020,7
73401,BUKIT MERAH,5,11,120.0,75.58,7.13,2020,7
73402,BUKIT MERAH,5,17,115.0,79.58,8.28,2020,7
73403,BUKIT MERAH,5,2,138.0,74.17,9.0,2020,7
73404,BUKIT MERAH,5,26,110.0,81.92,8.4,2020,7
73405,BUKIT MERAH,5,14,110.0,80.50,7.7,2020,7
73406,BUKIT MERAH,5,2,139.0,63.00,8.16,2020,7
73407,BUKIT MERAH,5,5,122.0,65.00,6.38088,2020,7
73408,BUKIT MERAH,5,17,115.0,84.50,8.63,2020,7
73409,BUKIT MERAH,5,14,121.0,58.33,7.18,2020,7
73410,BUKIT MERAH,5,11,118.0,58.33,7.1,2020,7
73411,BUKIT MERAH,5,8,119.0,78.33,6.75,2020,7
73412,BUKIT MERAH,5,23,117.0,54.08,6.725,2020,7
73413,BUKIT MERAH,5,17,120.0,57.00,6.33,2020,7
73414,BUKIT MERAH,5,8,117.0,56.50,5.95,2020,7
73415,BUKIT MERAH,5,8,110.0,81.75,7.1,2020,7
73416,BUKIT MERAH,5,23,117.0,55.17,6.2,2020,7
73550,BUKIT TIMAH,3,8,73.0,52.83,3.88,2020,7
73551,BUKIT TIMAH,4,8,104.0,67.92,7.18,2020,7
73552,BUKIT TIMAH,6,5,146.0,67.17,9.62,2020,7
73553,BUKIT TIMAH,6,5,146.0,68.00,9.98,2020,7
73554,BUKIT TIMAH,6,8,146.0,67.17,9.2,2020,7
73555,BUKIT TIMAH,6,11,146.0,68.17,9.9,2020,7
74509,QUEENSTOWN,2,5,47.0,91.75,3.3,2020,7
74510,QUEENSTOWN,2,20,47.0,91.75,3.89,2020,7
74511,QUEENSTOWN,2,14,45.0,55.58,2.32,2020,7
74512,QUEENSTOWN,3,5,60.0,45.58,2.32,2020,7
74513,QUEENSTOWN,3,2,58.0,45.58,2.2,2020,7
74514,QUEENSTOWN,3,14,60.0,45.58,2.7,2020,7
74515,QUEENSTOWN,3,8,55.0,49.00,2.5,2020,7
74516,QUEENSTOWN,3,8,60.0,47.58,2.5,2020,7
74517,QUEENSTOWN,3,2,60.0,47.50,2.54,2020,7
74518,QUEENSTOWN,3,5,60.0,45.58,2.41,2020,7
74519,QUEENSTOWN,3,26,63.0,93.75,6.08,2020,7
74520,QUEENSTOWN,3,26,65.0,94.75,6.68,2020,7
74521,QUEENSTOWN,3,2,65.0,55.08,2.68,2020,7
74522,QUEENSTOWN,3,14,65.0,55.00,3.2,2020,7
74523,QUEENSTOWN,3,8,65.0,55.00,2.85,2020,7
74524,QUEENSTOWN,3,8,65.0,55.00,3.0,2020,7
74525,QUEENSTOWN,3,8,65.0,52.83,3.28,2020,7
74526,QUEENSTOWN,3,14,65.0,52.83,4.08,2020,7
74527,QUEENSTOWN,3,17,65.0,52.83,4.05,2020,7
74528,QUEENSTOWN,3,5,67.0,91.25,4.85,2020,7
74529,QUEENSTOWN,3,2,67.0,48.50,2.3,2020,7
74530,QUEENSTOWN,3,8,76.0,51.83,3.45,2020,7
74531,QUEENSTOWN,3,11,76.0,51.83,3.65,2020,7
74532,QUEENSTOWN,3,2,87.0,47.08,8.3,2020,7
74533,QUEENSTOWN,3,5,60.0,49.00,2.15,2020,7
74534,QUEENSTOWN,3,2,60.0,49.00,2.6,2020,7
74535,QUEENSTOWN,3,11,66.0,48.50,3.0,2020,7
74536,QUEENSTOWN,3,20,69.0,90.17,5.7,2020,7
74537,QUEENSTOWN,4,29,95.0,94.83,9.2,2020,7
74538,QUEENSTOWN,4,8,87.0,95.17,7.6,2020,7
74539,QUEENSTOWN,4,29,83.0,94.75,8.2,2020,7
74540,QUEENSTOWN,4,29,83.0,94.75,8.1,2020,7
74541,QUEENSTOWN,4,11,97.0,94.75,8.75,2020,7
74542,QUEENSTOWN,4,8,87.0,95.08,7.88,2020,7
74543,QUEENSTOWN,4,41,87.0,95.08,8.4,2020,7
74544,QUEENSTOWN,4,17,97.0,94.75,8.8,2020,7
74545,QUEENSTOWN,4,11,83.0,94.75,7.82,2020,7
74546,QUEENSTOWN,4,23,97.0,94.75,8.55,2020,7
74547,QUEENSTOWN,4,41,87.0,95.08,8.88888,2020,7
74548,QUEENSTOWN,4,2,88.0,55.08,4.18888,2020,7
74549,QUEENSTOWN,4,11,95.0,90.75,6.6,2020,7
74550,QUEENSTOWN,4,2,95.0,90.67,6.3,2020,7
74551,QUEENSTOWN,4,23,87.0,91.75,8.0,2020,7
74552,QUEENSTOWN,4,41,93.0,91.75,8.55,2020,7
74553,QUEENSTOWN,4,8,82.0,55.50,4.9,2020,7
74554,QUEENSTOWN,4,11,88.0,52.92,5.45,2020,7
74555,QUEENSTOWN,4,20,88.0,53.50,5.55,2020,7
74556,QUEENSTOWN,4,14,82.0,52.83,4.95,2020,7
74557,QUEENSTOWN,4,11,105.0,76.25,7.51,2020,7
74558,QUEENSTOWN,4,11,85.0,49.00,4.08,2020,7
74559,QUEENSTOWN,4,2,109.0,75.25,5.6,2020,7
74560,QUEENSTOWN,4,14,95.0,80.92,6.88,2020,7
74561,QUEENSTOWN,4,11,96.0,79.25,7.08,2020,7
74562,QUEENSTOWN,4,29,90.0,85.17,7.9,2020,7
74563,QUEENSTOWN,4,11,85.0,79.25,6.3,2020,7
74564,QUEENSTOWN,4,2,90.0,85.17,6.05,2020,7
74565,QUEENSTOWN,4,29,90.0,87.08,8.1,2020,7
74566,QUEENSTOWN,5,17,108.0,95.08,9.4,2020,7
74567,QUEENSTOWN,5,11,119.0,56.50,8.2,2020,7
74568,QUEENSTOWN,5,5,133.0,74.08,8.7,2020,7
74569,QUEENSTOWN,5,26,118.0,90.08,9.80888,2020,7
74570,QUEENSTOWN,5,23,110.0,87.17,8.5,2020,7
74571,QUEENSTOWN,6,8,149.0,74.25,10.55,2020,7
75789,BUKIT MERAH,2,2,39.0,51.58,1.85,2020,8
75790,BUKIT MERAH,2,2,45.0,54.42,2.05,2020,8
75791,BUKIT MERAH,2,5,45.0,54.42,2.1,2020,8
75792,BUKIT MERAH,2,5,45.0,54.42,2.1,2020,8
75793,BUKIT MERAH,3,5,59.0,49.50,3.0,2020,8
75794,BUKIT MERAH,3,23,62.0,94.50,6.75,2020,8
75795,BUKIT MERAH,3,26,62.0,94.42,6.5,2020,8
75796,BUKIT MERAH,3,29,62.0,94.42,6.8,2020,8
75797,BUKIT MERAH,3,14,76.0,51.92,3.88,2020,8
75798,BUKIT MERAH,3,14,65.0,51.92,3.03,2020,8
75799,BUKIT MERAH,3,14,65.0,61.42,3.45,2020,8
75800,BUKIT MERAH,3,2,65.0,51.92,2.6,2020,8
75801,BUKIT MERAH,3,5,65.0,61.42,2.8,2020,8
75802,BUKIT MERAH,3,8,67.0,61.33,3.58,2020,8
75803,BUKIT MERAH,3,8,77.0,62.67,3.5,2020,8
75804,BUKIT MERAH,3,5,60.0,81.33,5.25,2020,8
75805,BUKIT MERAH,3,5,84.0,59.33,4.85,2020,8
75806,BUKIT MERAH,3,5,69.0,91.75,5.9,2020,8
75807,BUKIT MERAH,3,5,64.0,48.00,3.1,2020,8
75808,BUKIT MERAH,3,32,69.0,91.75,6.38,2020,8
75809,BUKIT MERAH,3,11,68.0,97.75,6.12,2020,8
75810,BUKIT MERAH,3,14,60.0,45.83,2.3,2020,8
75811,BUKIT MERAH,3,8,67.0,60.25,3.15,2020,8
75812,BUKIT MERAH,3,5,63.0,53.92,2.8,2020,8
75813,BUKIT MERAH,3,11,59.0,53.75,2.45,2020,8
75814,BUKIT MERAH,3,11,67.0,57.42,3.1,2020,8
75815,BUKIT MERAH,3,11,58.0,47.92,3.1,2020,8
75816,BUKIT MERAH,3,5,60.0,47.92,2.75,2020,8
75817,BUKIT MERAH,3,11,60.0,87.33,4.9,2020,8
75818,BUKIT MERAH,3,11,65.0,54.42,2.9,2020,8
75819,BUKIT MERAH,3,5,88.0,51.42,5.3,2020,8
75820,BUKIT MERAH,3,5,54.0,48.42,2.4,2020,8
75821,BUKIT MERAH,3,14,59.0,53.67,3.0,2020,8
75822,BUKIT MERAH,3,5,65.0,54.50,2.9,2020,8
75823,BUKIT MERAH,3,2,65.0,54.50,3.0,2020,8
75824,BUKIT MERAH,3,2,65.0,54.50,2.95,2020,8
75825,BUKIT MERAH,3,2,79.0,54.42,3.5,2020,8
75826,BUKIT MERAH,3,8,67.0,55.08,3.56,2020,8
75827,BUKIT MERAH,3,8,59.0,54.83,2.58,2020,8
75828,BUKIT MERAH,3,11,59.0,54.75,2.95,2020,8
75829,BUKIT MERAH,3,2,60.0,55.17,2.39888,2020,8
75830,BUKIT MERAH,3,14,59.0,54.67,2.78,2020,8
75831,BUKIT MERAH,3,2,59.0,54.67,2.35,2020,8
75832,BUKIT MERAH,3,2,75.0,51.42,5.4,2020,8
75833,BUKIT MERAH,4,11,107.0,75.08,7.03888,2020,8
75834,BUKIT MERAH,4,8,104.0,63.17,5.0,2020,8
75835,BUKIT MERAH,4,11,104.0,63.17,5.35,2020,8
75836,BUKIT MERAH,4,11,90.0,81.33,7.42,2020,8
75837,BUKIT MERAH,4,23,100.0,79.00,6.5,2020,8
75838,BUKIT MERAH,4,2,100.0,84.58,4.5,2020,8
75839,BUKIT MERAH,4,14,100.0,78.92,5.97,2020,8
75840,BUKIT MERAH,4,2,100.0,84.50,5.82,2020,8
75841,BUKIT MERAH,4,5,89.0,91.75,7.35,2020,8
75842,BUKIT MERAH,4,20,85.0,87.33,7.296,2020,8
75843,BUKIT MERAH,4,14,92.0,81.42,7.15,2020,8
75844,BUKIT MERAH,4,8,104.0,62.75,5.4,2020,8
75845,BUKIT MERAH,4,14,93.0,91.50,7.8,2020,8
75846,BUKIT MERAH,4,8,92.0,81.83,6.9,2020,8
75847,BUKIT MERAH,4,5,84.0,65.25,4.58,2020,8
75848,BUKIT MERAH,4,5,84.0,65.17,4.38,2020,8
75849,BUKIT MERAH,4,5,131.0,51.42,10.88,2020,8
75850,BUKIT MERAH,4,20,100.0,85.42,8.21,2020,8
75851,BUKIT MERAH,4,8,82.0,53.75,3.75,2020,8
75852,BUKIT MERAH,4,2,91.0,56.50,4.35,2020,8
75853,BUKIT MERAH,4,8,90.0,81.67,6.0,2020,8
75854,BUKIT MERAH,4,5,95.0,92.08,7.0,2020,8
75855,BUKIT MERAH,5,14,115.0,84.17,9.48,2020,8
75856,BUKIT MERAH,5,17,115.0,79.42,9.18,2020,8
75857,BUKIT MERAH,5,5,121.0,56.25,5.23888,2020,8
75858,BUKIT MERAH,5,17,118.0,62.00,7.5,2020,8
75859,BUKIT MERAH,5,5,117.0,60.42,6.5,2020,8
75860,BUKIT MERAH,5,29,110.0,81.42,8.5,2020,8
75861,BUKIT MERAH,5,23,110.0,82.17,9.38,2020,8
75862,BUKIT MERAH,5,5,126.0,74.00,8.4,2020,8
75863,BUKIT MERAH,5,17,137.0,73.42,8.91,2020,8
75864,BUKIT MERAH,5,8,132.0,73.42,8.58,2020,8
75865,BUKIT MERAH,5,17,119.0,80.50,7.45,2020,8
75866,BUKIT MERAH,5,5,119.0,53.92,5.2,2020,8
75867,BUKIT MERAH,5,8,118.0,56.50,6.15,2020,8
75868,BUKIT MERAH,5,14,118.0,56.92,6.55,2020,8
75869,BUKIT MERAH,5,11,117.0,56.42,6.18,2020,8
75986,BUKIT TIMAH,5,11,127.0,67.67,8.5,2020,8
76893,QUEENSTOWN,2,14,46.0,45.42,2.25,2020,8
76894,QUEENSTOWN,2,5,46.0,45.42,1.9,2020,8
76895,QUEENSTOWN,2,26,47.0,91.75,3.85,2020,8
76896,QUEENSTOWN,3,5,60.0,45.50,2.3,2020,8
76897,QUEENSTOWN,3,8,58.0,45.50,2.4,2020,8
76898,QUEENSTOWN,3,14,60.0,45.42,1.98,2020,8
76899,QUEENSTOWN,3,11,68.0,48.83,3.25,2020,8
76900,QUEENSTOWN,3,2,71.0,47.42,3.0,2020,8
76901,QUEENSTOWN,3,26,63.0,93.50,5.8,2020,8
76902,QUEENSTOWN,3,17,63.0,93.50,5.78,2020,8
76903,QUEENSTOWN,3,17,65.0,94.67,6.4,2020,8
76904,QUEENSTOWN,3,17,65.0,94.67,6.20888,2020,8
76905,QUEENSTOWN,3,47,65.0,95.00,6.98,2020,8
76906,QUEENSTOWN,3,23,65.0,95.00,6.42888,2020,8
76907,QUEENSTOWN,3,38,65.0,94.67,6.5,2020,8
76908,QUEENSTOWN,3,17,65.0,94.67,6.48,2020,8
76909,QUEENSTOWN,3,5,65.0,56.42,2.9,2020,8
76910,QUEENSTOWN,3,11,65.0,56.42,3.0,2020,8
76911,QUEENSTOWN,3,8,76.0,55.83,3.5,2020,8
76912,QUEENSTOWN,3,14,65.0,54.92,3.1,2020,8
76913,QUEENSTOWN,3,11,65.0,54.92,3.1,2020,8
76914,QUEENSTOWN,3,2,73.0,52.83,4.0,2020,8
76915,QUEENSTOWN,3,11,65.0,53.50,3.87,2020,8
76916,QUEENSTOWN,3,11,65.0,53.42,3.9,2020,8
76917,QUEENSTOWN,3,5,59.0,52.75,3.38,2020,8
76918,QUEENSTOWN,3,2,73.0,52.75,4.05,2020,8
76919,QUEENSTOWN,3,5,65.0,53.50,2.75,2020,8
76920,QUEENSTOWN,3,5,67.0,91.08,5.3,2020,8
76921,QUEENSTOWN,3,14,69.0,48.42,3.28,2020,8
76922,QUEENSTOWN,3,2,72.0,48.92,2.95,2020,8
76923,QUEENSTOWN,3,5,60.0,48.92,2.35,2020,8
76924,QUEENSTOWN,3,8,66.0,48.42,2.72,2020,8
76925,QUEENSTOWN,3,11,60.0,48.92,2.76,2020,8
76926,QUEENSTOWN,4,14,88.0,93.58,7.6,2020,8
76927,QUEENSTOWN,4,2,138.0,45.50,6.3,2020,8
76928,QUEENSTOWN,4,2,104.0,75.08,7.3,2020,8
76929,QUEENSTOWN,4,17,83.0,95.08,8.08,2020,8
76930,QUEENSTOWN,4,29,87.0,95.08,8.6,2020,8
76931,QUEENSTOWN,4,38,95.0,94.75,9.38,2020,8
76932,QUEENSTOWN,4,5,83.0,95.08,7.4,2020,8
76933,QUEENSTOWN,4,14,87.0,94.67,8.25,2020,8
76934,QUEENSTOWN,4,23,97.0,94.67,8.7,2020,8
76935,QUEENSTOWN,4,5,87.0,95.00,8.08,2020,8
76936,QUEENSTOWN,4,41,87.0,94.67,8.8,2020,8
76937,QUEENSTOWN,4,26,87.0,94.67,8.2,2020,8
76938,QUEENSTOWN,4,29,83.0,95.00,8.30888,2020,8
76939,QUEENSTOWN,4,2,87.0,82.08,6.15,2020,8
76940,QUEENSTOWN,4,17,88.0,90.58,7.59,2020,8
76941,QUEENSTOWN,4,29,92.0,91.75,8.2,2020,8
76942,QUEENSTOWN,4,11,92.0,91.67,7.85,2020,8
76943,QUEENSTOWN,4,5,88.0,53.42,5.16,2020,8
76944,QUEENSTOWN,4,5,92.0,91.17,7.21888,2020,8
76945,QUEENSTOWN,4,8,85.0,49.00,4.45,2020,8
76946,QUEENSTOWN,4,5,85.0,48.92,4.5,2020,8
76947,QUEENSTOWN,4,8,89.0,51.83,4.025,2020,8
76948,QUEENSTOWN,4,5,84.0,52.83,3.7,2020,8
76949,QUEENSTOWN,4,2,84.0,52.83,3.63,2020,8
76950,QUEENSTOWN,4,8,90.0,85.17,7.00888,2020,8
76951,QUEENSTOWN,4,11,96.0,90.00,7.85,2020,8
76952,QUEENSTOWN,4,8,90.0,87.08,7.0,2020,8
76953,QUEENSTOWN,4,23,85.0,87.00,7.35,2020,8
76954,QUEENSTOWN,4,35,90.0,87.00,8.1,2020,8
76955,QUEENSTOWN,4,41,85.0,87.00,8.1,2020,8
76956,QUEENSTOWN,5,8,121.0,75.00,8.6,2020,8
76957,QUEENSTOWN,5,38,99.0,94.67,10.35,2020,8
76958,QUEENSTOWN,5,5,114.0,56.50,7.0,2020,8
76959,QUEENSTOWN,5,20,112.0,82.17,7.68,2020,8
76960,QUEENSTOWN,5,20,123.0,56.42,6.8,2020,8
76961,QUEENSTOWN,5,20,111.0,82.08,7.3,2020,8
76962,QUEENSTOWN,5,14,130.0,54.92,5.9,2020,8
76963,QUEENSTOWN,5,23,114.0,55.42,7.4,2020,8
76964,QUEENSTOWN,5,11,132.0,48.42,6.68,2020,8
76965,QUEENSTOWN,6,5,146.0,74.17,9.38,2020,8
78254,BUKIT MERAH,2,2,49.0,47.92,2.0,2020,9
78255,BUKIT MERAH,2,5,49.0,48.33,2.1,2020,9
78256,BUKIT MERAH,3,8,59.0,49.42,2.7,2020,9
78257,BUKIT MERAH,3,8,59.0,49.92,3.12,2020,9
78258,BUKIT MERAH,3,5,59.0,49.83,2.88,2020,9
78259,BUKIT MERAH,3,17,62.0,94.33,7.28,2020,9
78260,BUKIT MERAH,3,11,65.0,51.92,2.82,2020,9
78261,BUKIT MERAH,3,20,76.0,51.83,3.9,2020,9
78262,BUKIT MERAH,3,5,72.0,62.00,3.725,2020,9
78263,BUKIT MERAH,3,17,60.0,81.33,5.23,2020,9
78264,BUKIT MERAH,3,20,60.0,81.33,5.48888,2020,9
78265,BUKIT MERAH,3,8,69.0,91.67,5.92,2020,9
78266,BUKIT MERAH,3,5,67.0,47.83,3.1,2020,9
78267,BUKIT MERAH,3,17,60.0,45.83,2.48,2020,9
78268,BUKIT MERAH,3,2,56.0,49.92,2.3,2020,9
78269,BUKIT MERAH,3,5,65.0,54.33,2.9,2020,9
78270,BUKIT MERAH,3,11,63.0,53.75,2.55,2020,9
78271,BUKIT MERAH,3,11,67.0,57.33,2.82,2020,9
78272,BUKIT MERAH,3,20,60.0,87.33,5.35,2020,9
78273,BUKIT MERAH,3,11,60.0,87.25,5.2,2020,9
78274,BUKIT MERAH,3,26,60.0,87.33,5.8,2020,9
78275,BUKIT MERAH,3,11,53.0,47.83,2.35,2020,9
78276,BUKIT MERAH,3,5,88.0,51.42,6.0,2020,9
78277,BUKIT MERAH,3,8,59.0,51.42,3.08,2020,9
78278,BUKIT MERAH,3,2,54.0,48.33,2.56,2020,9
78279,BUKIT MERAH,3,8,54.0,48.33,2.65,2020,9
78280,BUKIT MERAH,3,5,66.0,61.75,2.7,2020,9
78281,BUKIT MERAH,3,17,74.0,61.58,3.2,2020,9
78282,BUKIT MERAH,3,8,67.0,56.83,3.68888,2020,9
78283,BUKIT MERAH,4,26,92.0,94.42,9.3,2020,9
78284,BUKIT MERAH,4,20,100.0,84.17,8.42,2020,9
78285,BUKIT MERAH,4,20,100.0,84.08,8.2,2020,9
78286,BUKIT MERAH,4,20,93.0,94.33,9.45,2020,9
78287,BUKIT MERAH,4,23,87.0,94.33,9.72,2020,9
78288,BUKIT MERAH,4,11,92.0,94.33,9.38,2020,9
78289,BUKIT MERAH,4,11,87.0,94.33,8.62,2020,9
78290,BUKIT MERAH,4,8,90.0,81.25,7.5,2020,9
78291,BUKIT MERAH,4,11,100.0,84.42,5.8,2020,9
78292,BUKIT MERAH,4,32,89.0,91.67,8.2,2020,9
78293,BUKIT MERAH,4,11,94.0,91.67,7.95,2020,9
78294,BUKIT MERAH,4,8,74.0,48.83,4.0,2020,9
78295,BUKIT MERAH,4,11,84.0,65.33,4.7,2020,9
78296,BUKIT MERAH,4,23,105.0,75.17,6.728,2020,9
78297,BUKIT MERAH,4,17,85.0,87.42,7.55,2020,9
78298,BUKIT MERAH,4,2,100.0,75.83,5.52,2020,9
78299,BUKIT MERAH,4,23,90.0,80.33,7.3,2020,9
78300,BUKIT MERAH,4,5,90.0,80.17,5.95,2020,9
78301,BUKIT MERAH,4,2,90.0,84.25,6.88,2020,9
78302,BUKIT MERAH,4,29,100.0,84.25,8.2,2020,9
78303,BUKIT MERAH,4,5,82.0,53.67,3.82,2020,9
78304,BUKIT MERAH,4,8,92.0,56.83,4.5,2020,9
78305,BUKIT MERAH,4,2,91.0,81.58,4.6,2020,9
78306,BUKIT MERAH,4,11,82.0,54.58,4.0,2020,9
78307,BUKIT MERAH,4,14,95.0,92.00,8.3,2020,9
78308,BUKIT MERAH,5,23,112.0,94.33,11.38,2020,9
78309,BUKIT MERAH,5,17,115.0,84.08,9.1,2020,9
78310,BUKIT MERAH,5,2,115.0,84.08,8.4,2020,9
78311,BUKIT MERAH,5,5,135.0,63.58,6.95,2020,9
78312,BUKIT MERAH,5,11,110.0,81.42,9.1,2020,9
78313,BUKIT MERAH,5,14,119.0,61.83,9.0,2020,9
78314,BUKIT MERAH,5,26,116.0,84.50,7.5,2020,9
78315,BUKIT MERAH,5,14,116.0,78.83,6.7,2020,9
78316,BUKIT MERAH,5,11,118.0,62.00,7.7,2020,9
78317,BUKIT MERAH,5,26,110.0,81.42,8.66,2020,9
78318,BUKIT MERAH,5,23,110.0,81.75,8.43,2020,9
78319,BUKIT MERAH,5,2,126.0,73.92,7.6,2020,9
78320,BUKIT MERAH,5,23,115.0,84.17,8.8,2020,9
78321,BUKIT MERAH,5,8,115.0,84.17,8.35,2020,9
78322,BUKIT MERAH,5,23,119.0,53.92,6.55,2020,9
78323,BUKIT MERAH,5,5,120.0,80.42,6.48,2020,9
78324,BUKIT MERAH,5,29,110.0,81.50,7.9,2020,9
78325,BUKIT MERAH,5,20,118.0,75.83,7.82,2020,9
78326,BUKIT MERAH,5,5,110.0,81.50,7.2,2020,9
78440,BUKIT TIMAH,3,14,65.0,54.67,4.1,2020,9
78441,BUKIT TIMAH,4,5,89.0,52.58,5.75,2020,9
78442,BUKIT TIMAH,4,5,104.0,67.25,6.2,2020,9
78443,BUKIT TIMAH,4,2,104.0,66.83,6.2,2020,9
78444,BUKIT TIMAH,4,5,104.0,67.08,6.25,2020,9
78445,BUKIT TIMAH,5,8,122.0,67.17,8.28,2020,9
79378,QUEENSTOWN,3,2,60.0,45.42,2.7,2020,9
79379,QUEENSTOWN,3,8,55.0,48.83,2.65,2020,9
79380,QUEENSTOWN,3,8,68.0,48.75,2.84,2020,9
79381,QUEENSTOWN,3,5,60.0,47.42,2.65,2020,9
79382,QUEENSTOWN,3,5,60.0,45.42,2.6,2020,9
79383,QUEENSTOWN,3,8,60.0,45.42,2.45,2020,9
79384,QUEENSTOWN,3,20,65.0,94.58,6.48,2020,9
79385,QUEENSTOWN,3,8,65.0,94.92,6.0,2020,9
79386,QUEENSTOWN,3,35,65.0,94.92,6.92,2020,9
79387,QUEENSTOWN,3,38,65.0,94.58,6.7,2020,9
79388,QUEENSTOWN,3,2,65.0,56.42,2.68888,2020,9
79389,QUEENSTOWN,3,2,65.0,56.33,2.915,2020,9
79390,QUEENSTOWN,3,38,69.0,90.50,5.15,2020,9
79391,QUEENSTOWN,3,8,65.0,54.92,3.06,2020,9
79392,QUEENSTOWN,3,11,76.0,54.92,3.58,2020,9
79393,QUEENSTOWN,3,5,65.0,52.75,3.20888,2020,9
79394,QUEENSTOWN,3,11,73.0,53.42,4.08888,2020,9
79395,QUEENSTOWN,3,8,59.0,52.75,3.0,2020,9
79396,QUEENSTOWN,3,20,65.0,53.42,4.65,2020,9
79397,QUEENSTOWN,3,11,73.0,52.67,4.35,2020,9
79398,QUEENSTOWN,3,17,73.0,53.33,4.7,2020,9
79399,QUEENSTOWN,3,2,65.0,52.75,3.2,2020,9
79400,QUEENSTOWN,3,20,65.0,52.67,3.88888,2020,9
79401,QUEENSTOWN,3,26,67.0,91.00,7.05,2020,9
79402,QUEENSTOWN,3,17,65.0,53.33,4.19,2020,9
79403,QUEENSTOWN,3,14,72.0,48.92,3.71888,2020,9
79404,QUEENSTOWN,3,2,70.0,48.83,2.9,2020,9
79405,QUEENSTOWN,3,5,60.0,48.83,2.39,2020,9
79406,QUEENSTOWN,3,2,60.0,49.42,2.35,2020,9
79407,QUEENSTOWN,3,11,60.0,49.42,2.35,2020,9
79408,QUEENSTOWN,3,5,60.0,48.83,2.5,2020,9
79409,QUEENSTOWN,3,5,69.0,89.92,5.35,2020,9
79410,QUEENSTOWN,4,17,96.0,93.50,8.4,2020,9
79411,QUEENSTOWN,4,32,88.0,93.50,7.98888,2020,9
