,town,room_num,storey_avg,floor_area_sqm,remaining_lease,resale_price_100k,year_sold,month_sold
17239,BUKIT BATOK,4,2,104.0,66.50,4.08,2017,11
17240,BUKIT BATOK,4,20,90.0,86.17,4.2,2017,11
17241,BUKIT BATOK,4,14,103.0,79.08,4.2,2017,11
17242,BUKIT BATOK,4,14,103.0,79.17,4.2,2017,11
17243,BUKIT BATOK,4,11,103.0,79.00,4.235,2017,11
17244,BUKIT BATOK,4,5,99.0,66.75,4.28,2017,11
17245,BUKIT BATOK,4,8,104.0,68.17,4.3,2017,11
17246,BUKIT BATOK,4,5,100.0,78.58,4.34,2017,11
17247,BUKIT BATOK,4,17,102.0,79.17,4.35,2017,11
17248,BUKIT BATOK,4,11,103.0,66.08,4.5,2017,11
17249,BUKIT BATOK,4,8,107.0,66.42,4.7,2017,11
17250,BUKIT BATOK,4,8,107.0,66.42,4.7,2017,11
17251,BUKIT BATOK,5,8,130.0,68.50,4.15,2017,11
17252,BUKIT BATOK,5,5,122.0,79.08,4.5,2017,11
17253,BUKIT BATOK,5,14,118.0,86.25,5.38,2017,11
17254,BUKIT BATOK,5,8,118.0,85.92,5.45,2017,11
17255,BUKIT BATOK,5,8,120.0,78.42,5.45,2017,11
17256,BUKIT BATOK,5,8,121.0,78.33,5.65,2017,11
17257,BUKIT BATOK,5,11,122.0,79.08,5.88,2017,11
17258,BUKIT BATOK,6,5,146.0,68.17,6.48,2017,11
17259,BUKIT BATOK,6,8,139.0,78.67,6.8,2017,11
17341,BUKIT PANJANG,3,2,73.0,70.08,2.55,2017,11
17342,BUKIT PANJANG,3,5,73.0,69.33,2.67,2017,11
17343,BUKIT PANJANG,3,2,70.0,69.33,2.83,2017,11
17344,BUKIT PANJANG,3,11,73.0,69.25,2.91,2017,11
17345,BUKIT PANJANG,3,17,67.0,95.08,3.3,2017,11
17346,BUKIT PANJANG,4,2,85.0,83.42,3.0,2017,11
17347,BUKIT PANJANG,4,11,84.0,69.25,3.05,2017,11
17348,BUKIT PANJANG,4,2,84.0,69.75,3.05,2017,11
17349,BUKIT PANJANG,4,5,90.0,83.42,3.05,2017,11
17350,BUKIT PANJANG,4,2,103.0,70.17,3.2,2017,11
17351,BUKIT PANJANG,4,11,84.0,69.67,3.21,2017,11
17352,BUKIT PANJANG,4,5,103.0,70.25,3.25,2017,11
17353,BUKIT PANJANG,4,8,84.0,69.42,3.28,2017,11
17354,BUKIT PANJANG,4,2,104.0,69.83,3.3,2017,11
17355,BUKIT PANJANG,4,8,104.0,71.08,3.39,2017,11
17356,BUKIT PANJANG,4,8,104.0,70.08,3.45,2017,11
17357,BUKIT PANJANG,4,8,100.0,79.58,3.5,2017,11
17358,BUKIT PANJANG,4,11,103.0,68.83,3.5,2017,11
17359,BUKIT PANJANG,4,11,102.0,79.25,3.55,2017,11
17360,BUKIT PANJANG,4,5,103.0,69.17,3.6,2017,11
17361,BUKIT PANJANG,4,11,104.0,71.08,3.73,2017,11
17362,BUKIT PANJANG,4,14,90.0,82.92,3.788,2017,11
17363,BUKIT PANJANG,4,8,102.0,79.17,3.8,2017,11
17364,BUKIT PANJANG,4,14,90.0,85.92,3.85,2017,11
17365,BUKIT PANJANG,4,5,93.0,95.08,4.0,2017,11
17366,BUKIT PANJANG,4,26,90.0,85.92,4.08,2017,11
17367,BUKIT PANJANG,4,11,93.0,95.08,4.3,2017,11
17368,BUKIT PANJANG,4,5,104.0,79.08,4.37,2017,11
17369,BUKIT PANJANG,4,14,93.0,94.00,4.38,2017,11
17370,BUKIT PANJANG,4,8,101.0,78.92,4.4,2017,11
17371,BUKIT PANJANG,4,20,94.0,84.58,5.6,2017,11
17372,BUKIT PANJANG,4,23,91.0,84.50,5.63888,2017,11
17373,BUKIT PANJANG,5,2,110.0,83.67,3.75,2017,11
17374,BUKIT PANJANG,5,8,110.0,83.42,4.0,2017,11
17375,BUKIT PANJANG,5,14,110.0,82.92,4.31,2017,11
17376,BUKIT PANJANG,5,2,121.0,69.33,4.33,2017,11
17377,BUKIT PANJANG,5,5,122.0,70.33,4.44,2017,11
17378,BUKIT PANJANG,5,11,110.0,85.92,4.5,2017,11
17379,BUKIT PANJANG,5,8,110.0,86.00,4.6,2017,11
17380,BUKIT PANJANG,5,14,111.0,83.08,4.68,2017,11
17381,BUKIT PANJANG,5,20,110.0,85.92,4.8,2017,11
17382,BUKIT PANJANG,5,14,122.0,80.50,4.85,2017,11
17383,BUKIT PANJANG,5,11,122.0,80.58,5.0,2017,11
17384,BUKIT PANJANG,5,17,110.0,85.92,5.0,2017,11
17385,BUKIT PANJANG,5,29,110.0,86.00,5.1,2017,11
17386,BUKIT PANJANG,5,5,120.0,80.50,5.6,2017,11
17387,BUKIT PANJANG,5,11,120.0,79.50,5.8,2017,11
17388,BUKIT PANJANG,5,26,121.0,80.58,6.2,2017,11
17389,BUKIT PANJANG,5,23,122.0,79.50,6.2,2017,11
17390,BUKIT PANJANG,5,20,120.0,80.50,6.25,2017,11
17391,BUKIT PANJANG,5,14,111.0,83.08,4.68,2017,11
17392,BUKIT PANJANG,6,5,125.0,84.17,4.41,2017,11
17393,BUKIT PANJANG,6,5,125.0,84.00,4.45,2017,11
17394,BUKIT PANJANG,6,5,143.0,70.00,5.38,2017,11
17395,BUKIT PANJANG,6,14,140.0,78.67,5.5,2017,11
17396,BUKIT PANJANG,6,11,140.0,80.00,6.3,2017,11
17397,BUKIT PANJANG,6,5,141.0,79.67,6.55,2017,11
17398,BUKIT PANJANG,6,17,145.0,80.33,6.8,2017,11
17399,BUKIT PANJANG,6,20,147.0,80.33,7.3,2017,11
17400,BUKIT PANJANG,6,14,140.0,80.67,7.53888,2017,11
17421,CHOA CHU KANG,2,8,46.0,92.92,2.5,2017,11
17422,CHOA CHU KANG,3,8,74.0,65.33,2.6,2017,11
17423,CHOA CHU KANG,3,8,74.0,65.92,2.63,2017,11
17424,CHOA CHU KANG,3,5,74.0,65.33,2.65,2017,11
17425,CHOA CHU KANG,3,2,73.0,71.00,2.65,2017,11
17426,CHOA CHU KANG,3,11,74.0,65.33,2.68,2017,11
17427,CHOA CHU KANG,3,8,74.0,60.33,2.75,2017,11
17428,CHOA CHU KANG,3,5,73.0,70.83,2.8,2017,11
17429,CHOA CHU KANG,3,14,68.0,94.67,2.85,2017,11
17430,CHOA CHU KANG,3,8,74.0,60.42,2.98,2017,11
17431,CHOA CHU KANG,4,5,99.0,59.50,2.95,2017,11
17432,CHOA CHU KANG,4,8,104.0,70.33,2.95,2017,11
17433,CHOA CHU KANG,4,2,100.0,80.67,3.1,2017,11
17434,CHOA CHU KANG,4,2,104.0,73.67,3.1,2017,11
17435,CHOA CHU KANG,4,5,91.0,80.50,3.13,2017,11
17436,CHOA CHU KANG,4,2,104.0,74.58,3.19,2017,11
17437,CHOA CHU KANG,4,2,101.0,79.25,3.2,2017,11
17438,CHOA CHU KANG,4,8,100.0,80.42,3.22,2017,11
17439,CHOA CHU KANG,4,2,101.0,79.25,3.25,2017,11
17440,CHOA CHU KANG,4,23,90.0,84.50,3.26,2017,11
17441,CHOA CHU KANG,4,8,99.0,60.33,3.28,2017,11
17442,CHOA CHU KANG,4,11,104.0,71.33,3.28,2017,11
17443,CHOA CHU KANG,4,2,100.0,78.25,3.3,2017,11
17444,CHOA CHU KANG,4,8,91.0,84.75,3.3,2017,11
17445,CHOA CHU KANG,4,11,103.0,71.58,3.3,2017,11
17446,CHOA CHU KANG,4,5,104.0,73.67,3.35,2017,11
17447,CHOA CHU KANG,4,2,105.0,76.83,3.35,2017,11
17448,CHOA CHU KANG,4,2,105.0,77.92,3.36,2017,11
17449,CHOA CHU KANG,4,8,104.0,74.58,3.46,2017,11
17450,CHOA CHU KANG,4,8,102.0,80.67,3.48,2017,11
17451,CHOA CHU KANG,4,5,104.0,71.25,3.48,2017,11
17452,CHOA CHU KANG,4,2,114.0,71.33,3.48,2017,11
17453,CHOA CHU KANG,4,5,107.0,77.75,3.48,2017,11
17454,CHOA CHU KANG,4,8,104.0,73.67,3.5,2017,11
17455,CHOA CHU KANG,4,14,103.0,80.67,3.5,2017,11
17456,CHOA CHU KANG,4,14,102.0,80.50,3.52,2017,11
17457,CHOA CHU KANG,4,11,110.0,73.67,3.53,2017,11
17458,CHOA CHU KANG,4,11,104.0,77.92,3.55,2017,11
17459,CHOA CHU KANG,4,17,103.0,81.08,3.55,2017,11
17460,CHOA CHU KANG,4,11,104.0,65.92,3.65,2017,11
17461,CHOA CHU KANG,4,5,100.0,78.50,3.7,2017,11
17462,CHOA CHU KANG,4,5,103.0,70.50,3.7,2017,11
17463,CHOA CHU KANG,4,11,92.0,94.75,3.85,2017,11
17464,CHOA CHU KANG,4,8,103.0,80.42,3.88,2017,11
17465,CHOA CHU KANG,4,11,111.0,77.92,3.9,2017,11
17466,CHOA CHU KANG,4,11,92.0,94.67,4.0,2017,11
17467,CHOA CHU KANG,4,11,107.0,77.42,4.0,2017,11
17468,CHOA CHU KANG,4,14,92.0,94.67,4.05,2017,11
17469,CHOA CHU KANG,4,5,100.0,79.17,4.2,2017,11
17470,CHOA CHU KANG,4,11,100.0,79.17,4.3,2017,11
17471,CHOA CHU KANG,5,5,110.0,84.75,3.63,2017,11
17472,CHOA CHU KANG,5,11,110.0,83.92,3.638,2017,11
17473,CHOA CHU KANG,5,8,110.0,83.58,3.68888,2017,11
17474,CHOA CHU KANG,5,23,110.0,84.25,3.7,2017,11
17475,CHOA CHU KANG,5,8,110.0,83.92,3.8,2017,11
17476,CHOA CHU KANG,5,23,110.0,84.50,3.8,2017,11
17477,CHOA CHU KANG,5,2,121.0,70.42,3.8,2017,11
17478,CHOA CHU KANG,5,2,124.0,80.58,3.9,2017,11
17479,CHOA CHU KANG,5,20,124.0,80.58,4.0,2017,11
17480,CHOA CHU KANG,5,5,122.0,70.42,4.08,2017,11
17481,CHOA CHU KANG,5,5,115.0,80.42,4.1,2017,11
17482,CHOA CHU KANG,5,20,110.0,84.25,4.15,2017,11
17483,CHOA CHU KANG,5,11,124.0,80.92,4.2,2017,11
17484,CHOA CHU KANG,5,8,122.0,70.33,4.22,2017,11
17485,CHOA CHU KANG,5,5,122.0,80.67,4.25,2017,11
17486,CHOA CHU KANG,5,5,120.0,80.42,4.3,2017,11
17487,CHOA CHU KANG,5,14,128.0,76.25,4.32,2017,11
17488,CHOA CHU KANG,5,14,121.0,76.50,4.35,2017,11
17489,CHOA CHU KANG,5,11,123.0,81.25,4.38,2017,11
17490,CHOA CHU KANG,5,8,139.0,71.58,4.5,2017,11
17491,CHOA CHU KANG,5,11,128.0,77.00,4.61,2017,11
17492,CHOA CHU KANG,5,11,121.0,78.58,4.65,2017,11
17493,CHOA CHU KANG,5,11,128.0,77.00,4.8,2017,11
17494,CHOA CHU KANG,5,8,123.0,74.58,4.95,2017,11
17495,CHOA CHU KANG,5,5,139.0,74.58,5.12999,2017,11
17496,CHOA CHU KANG,5,8,121.0,78.50,5.3,2017,11
17497,CHOA CHU KANG,6,5,125.0,84.42,4.825,2017,11
17498,CHOA CHU KANG,6,5,141.0,80.92,5.22,2017,11
17499,CHOA CHU KANG,6,8,142.0,70.75,5.28,2017,11
17500,CHOA CHU KANG,6,8,140.0,79.50,5.35,2017,11
17501,CHOA CHU KANG,6,5,151.0,76.75,5.45,2017,11
17502,CHOA CHU KANG,6,8,146.0,77.25,5.5,2017,11
17503,CHOA CHU KANG,6,5,154.0,76.75,5.5,2017,11
17504,CHOA CHU KANG,6,11,149.0,77.25,6.1,2017,11
17505,CLEMENTI,3,2,67.0,59.75,2.55,2017,11
17506,CLEMENTI,3,14,67.0,61.83,2.6,2017,11
17507,CLEMENTI,3,5,67.0,61.83,2.65,2017,11
17508,CLEMENTI,3,2,67.0,61.92,2.65,2017,11
17509,CLEMENTI,3,8,67.0,59.17,2.68,2017,11
17510,CLEMENTI,3,2,67.0,59.75,2.73,2017,11
17511,CLEMENTI,3,8,67.0,61.83,2.79,2017,11
17512,CLEMENTI,3,8,67.0,61.83,2.8,2017,11
17513,CLEMENTI,3,11,67.0,61.83,2.8,2017,11
17514,CLEMENTI,3,8,74.0,65.17,3.2,2017,11
17515,CLEMENTI,3,14,67.0,61.83,3.3,2017,11
17516,CLEMENTI,3,2,67.0,61.92,3.33,2017,11
17517,CLEMENTI,3,5,67.0,59.83,3.58,2017,11
17518,CLEMENTI,3,2,67.0,66.08,3.6,2017,11
17519,CLEMENTI,3,8,82.0,61.00,3.7,2017,11
17520,CLEMENTI,3,14,67.0,60.08,3.7,2017,11
17521,CLEMENTI,3,8,67.0,60.08,3.9,2017,11
17522,CLEMENTI,3,17,73.0,94.83,5.2,2017,11
17523,CLEMENTI,4,5,92.0,59.83,4.05,2017,11
17524,CLEMENTI,4,8,97.0,59.33,4.87,2017,11
17525,CLEMENTI,4,5,92.0,60.50,5.05,2017,11
17526,CLEMENTI,4,2,91.0,60.50,5.1,2017,11
17527,CLEMENTI,4,8,97.0,59.33,5.18,2017,11
17528,CLEMENTI,4,8,91.0,62.83,5.25,2017,11
17529,CLEMENTI,4,5,90.0,84.08,5.75,2017,11
17530,CLEMENTI,4,8,92.0,60.33,5.75,2017,11
17531,CLEMENTI,4,14,92.0,59.75,5.78,2017,11
17532,CLEMENTI,4,26,100.0,94.83,7.058,2017,11
17533,CLEMENTI,4,29,91.0,94.83,7.30888,2017,11
17534,CLEMENTI,5,5,119.0,60.00,6.5,2017,11
17535,CLEMENTI,5,11,117.0,59.42,6.5,2017,11
17536,CLEMENTI,5,14,110.0,84.08,7.7,2017,11
17537,CLEMENTI,6,11,150.0,65.50,7.95,2017,11
17538,CLEMENTI,6,5,150.0,66.25,8.25,2017,11
17679,JURONG EAST,2,23,47.0,94.92,2.4,2017,11
17680,JURONG EAST,3,2,67.0,48.00,2.32,2017,11
17681,JURONG EAST,3,11,72.0,60.50,2.6,2017,11
17682,JURONG EAST,3,2,67.0,63.25,2.65,2017,11
17683,JURONG EAST,3,8,67.0,64.67,2.7,2017,11
17684,JURONG EAST,3,8,72.0,60.50,2.7,2017,11
17685,JURONG EAST,3,11,67.0,64.33,2.75,2017,11
17686,JURONG EAST,3,8,68.0,65.08,2.8,2017,11
17687,JURONG EAST,3,2,67.0,63.50,2.87,2017,11
17688,JURONG EAST,3,2,82.0,64.33,2.9,2017,11
17689,JURONG EAST,3,8,82.0,64.50,2.9,2017,11
17690,JURONG EAST,3,8,67.0,67.58,2.95,2017,11
17691,JURONG EAST,3,14,74.0,64.50,3.0,2017,11
17692,JURONG EAST,3,11,67.0,64.83,3.0,2017,11
17693,JURONG EAST,3,5,67.0,64.00,3.0,2017,11
17694,JURONG EAST,3,2,68.0,70.42,3.05,2017,11
17695,JURONG EAST,3,5,74.0,64.58,3.05,2017,11
17696,JURONG EAST,3,11,68.0,64.42,3.08,2017,11
17697,JURONG EAST,3,5,67.0,63.33,3.1,2017,11
17698,JURONG EAST,3,2,68.0,64.42,3.1,2017,11
17699,JURONG EAST,3,14,74.0,64.50,3.12,2017,11
17700,JURONG EAST,3,2,68.0,63.50,3.15,2017,11
17701,JURONG EAST,3,8,72.0,94.83,3.27,2017,11
17702,JURONG EAST,3,11,82.0,64.67,3.41,2017,11
17703,JURONG EAST,4,8,87.0,94.92,3.2,2017,11
17704,JURONG EAST,4,14,85.0,84.58,3.4,2017,11
17705,JURONG EAST,4,14,92.0,94.92,4.06,2017,11
17706,JURONG EAST,4,8,92.0,62.67,4.13888,2017,11
17707,JURONG EAST,4,8,92.0,66.17,4.18,2017,11
17708,JURONG EAST,4,5,109.0,65.50,4.2,2017,11
17709,JURONG EAST,4,14,87.0,94.83,4.22,2017,11
17710,JURONG EAST,4,14,105.0,66.00,4.27,2017,11
17711,JURONG EAST,4,5,92.0,94.83,4.3,2017,11
17712,JURONG EAST,4,8,91.0,65.83,4.48888,2017,11
17713,JURONG EAST,4,11,91.0,80.00,4.8,2017,11
17714,JURONG EAST,4,17,101.0,79.92,5.08,2017,11
17715,JURONG EAST,4,11,101.0,80.08,5.1,2017,11
17716,JURONG EAST,5,5,104.0,60.50,3.55,2017,11
17717,JURONG EAST,5,8,114.0,60.42,3.75,2017,11
17718,JURONG EAST,5,2,121.0,66.83,4.65,2017,11
17719,JURONG EAST,5,2,120.0,64.00,4.75,2017,11
17720,JURONG EAST,5,2,120.0,63.00,5.15,2017,11
17721,JURONG EAST,5,11,135.0,65.92,5.17,2017,11
17722,JURONG EAST,5,11,121.0,64.17,5.28,2017,11
17723,JURONG EAST,5,11,121.0,63.33,5.3,2017,11
17724,JURONG EAST,5,20,120.0,65.67,6.03,2017,11
17725,JURONG EAST,5,11,121.0,79.92,6.08,2017,11
17726,JURONG EAST,5,11,123.0,81.50,6.5,2017,11
17727,JURONG EAST,5,23,120.0,63.92,6.7,2017,11
17728,JURONG EAST,6,2,147.0,65.67,5.4,2017,11
17729,JURONG EAST,6,11,146.0,67.67,6.0,2017,11
17730,JURONG EAST,6,20,140.0,80.08,7.88888,2017,11
17731,JURONG EAST,6,17,140.0,80.08,7.94,2017,11
17732,JURONG WEST,2,8,44.0,59.67,1.98,2017,11
17733,JURONG WEST,2,8,44.0,59.67,2.0,2017,11
17734,JURONG WEST,3,5,59.0,59.67,2.1,2017,11
17735,JURONG WEST,3,5,67.0,53.17,2.177,2017,11
17736,JURONG WEST,3,5,67.0,53.17,2.20888,2017,11
17737,JURONG WEST,3,20,65.0,58.00,2.25,2017,11
17738,JURONG WEST,3,2,65.0,55.92,2.25,2017,11
17739,JURONG WEST,3,11,59.0,56.92,2.3,2017,11
17740,JURONG WEST,3,5,59.0,56.92,2.38,2017,11
17741,JURONG WEST,3,11,67.0,53.17,2.4,2017,11
17742,JURONG WEST,3,5,69.0,55.58,2.45,2017,11
17743,JURONG WEST,3,17,59.0,59.75,2.45,2017,11
17744,JURONG WEST,3,14,68.0,59.67,2.5,2017,11
17745,JURONG WEST,3,14,65.0,58.00,2.6,2017,11
17746,JURONG WEST,3,8,78.0,51.42,2.68888,2017,11
17747,JURONG WEST,3,14,68.0,56.92,2.7,2017,11
17748,JURONG WEST,3,2,67.0,64.08,2.705,2017,11
17749,JURONG WEST,3,5,71.0,64.50,2.75,2017,11
17750,JURONG WEST,3,11,73.0,65.75,2.88,2017,11
17751,JURONG WEST,3,8,74.0,66.00,2.9,2017,11
17752,JURONG WEST,3,8,67.0,66.42,3.0,2017,11
17753,JURONG WEST,3,8,67.0,64.50,3.0,2017,11
17754,JURONG WEST,3,14,82.0,63.50,3.0,2017,11
17755,JURONG WEST,3,2,81.0,66.50,3.04,2017,11
17756,JURONG WEST,3,8,67.0,64.58,3.14888,2017,11
17757,JURONG WEST,3,8,74.0,65.67,3.15,2017,11
17758,JURONG WEST,3,11,79.0,65.67,3.3,2017,11
17759,JURONG WEST,4,5,103.0,70.50,3.0,2017,11
17760,JURONG WEST,4,2,104.0,69.83,3.02,2017,11
17761,JURONG WEST,4,8,104.0,72.25,3.02,2017,11
17762,JURONG WEST,4,11,104.0,71.08,3.1,2017,11
17763,JURONG WEST,4,2,95.0,84.92,3.15,2017,11
17764,JURONG WEST,4,2,107.0,75.08,3.2,2017,11
17765,JURONG WEST,4,8,104.0,71.25,3.2,2017,11
17766,JURONG WEST,4,5,104.0,70.42,3.2,2017,11
17767,JURONG WEST,4,11,107.0,72.25,3.25,2017,11
17768,JURONG WEST,4,8,104.0,66.00,3.26888,2017,11
17769,JURONG WEST,4,11,108.0,77.42,3.28,2017,11
17770,JURONG WEST,4,8,105.0,70.67,3.28,2017,11
17771,JURONG WEST,4,5,94.0,64.75,3.3,2017,11
17772,JURONG WEST,4,8,106.0,76.58,3.33,2017,11
17773,JURONG WEST,4,2,103.0,66.33,3.35,2017,11
17774,JURONG WEST,4,2,105.0,65.50,3.35,2017,11
17775,JURONG WEST,4,5,105.0,70.83,3.35,2017,11
17776,JURONG WEST,4,5,104.0,70.42,3.4,2017,11
17777,JURONG WEST,4,2,93.0,79.58,3.43,2017,11
17778,JURONG WEST,4,8,107.0,65.92,3.45,2017,11
17779,JURONG WEST,4,8,108.0,66.08,3.45,2017,11
17780,JURONG WEST,4,5,104.0,72.25,3.45,2017,11
17781,JURONG WEST,4,11,91.0,66.50,3.46,2017,11
17782,JURONG WEST,4,11,104.0,71.08,3.48,2017,11
17783,JURONG WEST,4,14,94.0,84.92,3.5,2017,11
17784,JURONG WEST,4,2,104.0,66.25,3.5,2017,11
17785,JURONG WEST,4,11,108.0,69.75,3.5,2017,11
17786,JURONG WEST,4,11,104.0,70.50,3.5,2017,11
17787,JURONG WEST,4,8,103.0,69.67,3.5,2017,11
17788,JURONG WEST,4,11,111.0,72.25,3.528,2017,11
17789,JURONG WEST,4,5,107.0,66.00,3.55,2017,11
17790,JURONG WEST,4,11,104.0,66.33,3.55,2017,11
17791,JURONG WEST,4,5,91.0,84.08,3.55,2017,11
17792,JURONG WEST,4,5,96.0,82.42,3.55,2017,11
17793,JURONG WEST,4,8,91.0,82.25,3.55,2017,11
17794,JURONG WEST,4,11,106.0,65.58,3.55888,2017,11
17795,JURONG WEST,4,5,91.0,66.25,3.57,2017,11
17796,JURONG WEST,4,5,103.0,66.17,3.6,2017,11
17797,JURONG WEST,4,2,107.0,77.83,3.6,2017,11
17798,JURONG WEST,4,5,108.0,66.33,3.65,2017,11
17799,JURONG WEST,4,11,106.0,65.58,3.67,2017,11
17800,JURONG WEST,4,8,113.0,76.67,3.7,2017,11
17801,JURONG WEST,4,5,103.0,65.58,3.9,2017,11
17802,JURONG WEST,4,2,91.0,83.92,3.9,2017,11
17803,JURONG WEST,4,14,91.0,82.25,3.91,2017,11
17804,JURONG WEST,4,5,91.0,82.75,3.95,2017,11
17805,JURONG WEST,4,8,91.0,84.00,3.95,2017,11
17806,JURONG WEST,4,5,102.0,78.50,3.99,2017,11
17807,JURONG WEST,4,14,100.0,79.67,4.0,2017,11
17808,JURONG WEST,4,14,100.0,79.67,4.02,2017,11
17809,JURONG WEST,4,8,91.0,83.67,4.05,2017,11
17810,JURONG WEST,4,5,91.0,82.75,4.07,2017,11
17811,JURONG WEST,4,11,90.0,81.67,4.1,2017,11
17812,JURONG WEST,4,11,90.0,81.67,4.15,2017,11
17813,JURONG WEST,4,11,95.0,81.83,4.2,2017,11
17814,JURONG WEST,4,8,102.0,78.50,4.21,2017,11
17815,JURONG WEST,4,11,91.0,82.75,4.23,2017,11
17816,JURONG WEST,4,11,93.0,95.50,4.3,2017,11
17817,JURONG WEST,4,8,92.0,91.42,4.32,2017,11
17818,JURONG WEST,4,17,91.0,82.83,4.36,2017,11
17819,JURONG WEST,4,14,94.0,89.75,4.43,2017,11
17820,JURONG WEST,4,11,94.0,91.42,4.48,2017,11
17821,JURONG WEST,4,11,94.0,81.92,4.5,2017,11
17822,JURONG WEST,4,11,95.0,81.58,5.65,2017,11
17823,JURONG WEST,5,5,121.0,71.42,3.5,2017,11
17824,JURONG WEST,5,11,111.0,83.08,3.6,2017,11
17825,JURONG WEST,5,2,122.0,70.17,3.62,2017,11
17826,JURONG WEST,5,2,111.0,83.08,3.65,2017,11
17827,JURONG WEST,5,8,111.0,83.08,3.66,2017,11
17828,JURONG WEST,5,8,111.0,83.17,3.68,2017,11
17829,JURONG WEST,5,14,111.0,83.33,3.7,2017,11
17830,JURONG WEST,5,5,121.0,66.83,3.73,2017,11
17831,JURONG WEST,5,2,111.0,89.67,3.75,2017,11
17832,JURONG WEST,5,5,111.0,83.17,3.8,2017,11
17833,JURONG WEST,5,5,127.0,74.92,3.8,2017,11
17834,JURONG WEST,5,8,111.0,83.33,3.82,2017,11
17835,JURONG WEST,5,14,111.0,83.33,3.85,2017,11
17836,JURONG WEST,5,2,121.0,71.25,3.9,2017,11
17837,JURONG WEST,5,5,127.0,77.92,3.955,2017,11
17838,JURONG WEST,5,5,134.0,66.25,4.0,2017,11
17839,JURONG WEST,5,5,129.0,75.08,4.0,2017,11
17840,JURONG WEST,5,2,114.0,89.92,4.12,2017,11
17841,JURONG WEST,5,5,110.0,89.58,4.2,2017,11
17842,JURONG WEST,5,11,121.0,70.42,4.23,2017,11
17843,JURONG WEST,5,11,110.0,89.58,4.28,2017,11
17844,JURONG WEST,5,2,110.0,82.67,4.3,2017,11
17845,JURONG WEST,5,2,110.0,89.58,4.35,2017,11
17846,JURONG WEST,5,5,110.0,83.92,4.4,2017,11
17847,JURONG WEST,5,2,110.0,89.75,4.4,2017,11
17848,JURONG WEST,5,17,110.0,89.58,4.42888,2017,11
17849,JURONG WEST,5,5,121.0,79.08,4.45,2017,11
17850,JURONG WEST,5,17,110.0,89.83,4.46,2017,11
17851,JURONG WEST,5,5,123.0,66.83,4.5,2017,11
17852,JURONG WEST,5,5,110.0,83.00,4.5,2017,11
17853,JURONG WEST,5,14,110.0,83.00,4.52,2017,11
17854,JURONG WEST,5,2,110.0,82.83,4.55,2017,11
17855,JURONG WEST,5,5,110.0,89.58,4.55,2017,11
17856,JURONG WEST,5,11,110.0,85.42,4.58,2017,11
17857,JURONG WEST,5,11,110.0,89.58,4.6,2017,11
17858,JURONG WEST,5,14,110.0,83.00,4.6,2017,11
17859,JURONG WEST,5,11,114.0,89.75,4.63,2017,11
17860,JURONG WEST,5,8,110.0,89.58,4.7,2017,11
17861,JURONG WEST,5,5,116.0,82.42,4.7,2017,11
17862,JURONG WEST,5,8,133.0,66.33,4.7,2017,11
17863,JURONG WEST,5,11,110.0,83.92,4.75,2017,11
17864,JURONG WEST,5,8,110.0,83.83,4.78,2017,11
17865,JURONG WEST,5,8,110.0,83.58,4.85,2017,11
17866,JURONG WEST,5,8,120.0,79.83,4.85,2017,11
17867,JURONG WEST,5,14,120.0,79.67,4.85888,2017,11
17868,JURONG WEST,5,8,110.0,82.42,4.9,2017,11
17869,JURONG WEST,5,14,110.0,89.75,4.95,2017,11
17870,JURONG WEST,5,14,110.0,83.83,4.98,2017,11
17871,JURONG WEST,5,11,137.0,65.33,5.0,2017,11
17872,JURONG WEST,5,5,110.0,82.83,5.05,2017,11
17873,JURONG WEST,5,14,110.0,81.75,5.05,2017,11
17874,JURONG WEST,5,8,110.0,83.58,5.05,2017,11
17875,JURONG WEST,5,17,110.0,81.67,5.1,2017,11
17876,JURONG WEST,5,5,114.0,81.75,5.25,2017,11
17877,JURONG WEST,5,5,118.0,79.50,5.28,2017,11
17878,JURONG WEST,5,8,114.0,81.83,5.4,2017,11
17879,JURONG WEST,5,11,123.0,79.33,5.42,2017,11
17880,JURONG WEST,6,8,126.0,83.08,4.6,2017,11
17881,JURONG WEST,6,5,146.0,78.17,4.7,2017,11
17882,JURONG WEST,6,5,145.0,69.83,4.78,2017,11
17883,JURONG WEST,6,14,143.0,74.58,4.9,2017,11
17884,JURONG WEST,6,5,145.0,74.50,4.95,2017,11
17885,JURONG WEST,6,2,135.0,81.58,5.0,2017,11
17886,JURONG WEST,6,5,130.0,82.75,5.2,2017,11
17887,JURONG WEST,6,2,159.0,66.83,5.25,2017,11
17888,JURONG WEST,6,5,134.0,82.17,5.25,2017,11
17889,JURONG WEST,6,5,125.0,83.67,5.38,2017,11
17890,JURONG WEST,6,5,130.0,81.42,5.39,2017,11
17891,JURONG WEST,6,11,130.0,81.67,5.4,2017,11
17892,JURONG WEST,6,14,130.0,82.75,5.43,2017,11
17893,JURONG WEST,6,5,134.0,82.17,5.55,2017,11
17894,JURONG WEST,6,11,125.0,83.67,5.7,2017,11
17895,JURONG WEST,6,14,147.0,78.17,5.85,2017,11
17896,JURONG WEST,6,5,135.0,81.58,6.08,2017,11
19114,BUKIT BATOK,3,2,73.0,66.33,2.75,2017,12
19115,BUKIT BATOK,3,5,64.0,69.25,2.7,2017,12
19116,BUKIT BATOK,3,11,67.0,66.33,2.71,2017,12
